NIT,RAZON SOCIAL,AÑO,MES,SEECCIONAL,CONSUMO M3 MES ACUEDUCTO,CONSUMO M3 MES ALCANTARILLADO
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MARZO,MARMATO,17548,13131
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MARZO,MARQUETALIA,19770,16808
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MARZO,MARULANDA,1731,1677
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MARZO,NEIRA,40067,37695
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MARZO,PALESTINA,16924,14107
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MARZO,RIOSUCIO,56860,52538
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MARZO,RISARALDA,16655,11120
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MARZO,SALAMINA,30923,30408
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MARZO,SAMANA,16240,13446
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MARZO,SAN JOSE,6026,3590
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MARZO,SUPIA,64708,54388
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MARZO,VICTORIA,11904,10385
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MARZO,VITERBO,55478,34729
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,AGUADAS,43664,41367
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,ANSERMA,59358,57733
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,ARAUCA,17524,15437
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,ARMA,6033,4167
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,BELALCAZAR,16741,11436
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,CHINCHINA,272088,259052
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,FILADELFIA,10722,9970
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,GUARINOCITO,17566,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,KILOMETRO 41,6734,2876
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,LA DORADA,376812,290122
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,MANZANARES,19937,16553
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,MARMATO,19603,13542
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,MARQUETALIA,16701,13959
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,MARULANDA,1708,1645
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,NEIRA,39529,40679
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,PALESTINA,18393,15298
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,RIOSUCIO,60176,55288
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,RISARALDA,17040,11489
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,SALAMINA,29455,28884
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,SAMANA,16287,13611
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,SAN JOSE,6131,3468
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,SUPIA,69418,57850
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,VICTORIA,12721,11091
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,ABRIL,VITERBO,48742,41252
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,AGUADAS,35047,32337
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,ANSERMA,60596,58953
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,ARAUCA,18906,16580
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,ARMA,5471,3783
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,BELALCAZAR,16490,11572
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,CHINCHINA,281585,268920
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,FILADELFIA,11812,11017
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,GUARINOCITO,20394,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,KILOMETRO 41,7600,3204
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,LA DORADA,366805,294756
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,MANZANARES,19279,15868
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,MARMATO,19436,9723
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,MARQUETALIA,19561,16326
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,MARULANDA,1615,1558
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,NEIRA,38190,35878
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,PALESTINA,17512,15053
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,RIOSUCIO,60507,55809
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,RISARALDA,18491,12464
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,SALAMINA,30160,29585
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,SAMANA,16674,13826
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,SAN JOSE,6039,3206
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,SUPIA,56752,47340
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,VICTORIA,12416,10736
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,MAYO,VITERBO,50173,43236
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,AGUADAS,40589,38207
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,ANSERMA,63121,61189
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,ARAUCA,16819,14730
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,ARMA,5028,3633
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,BELALCAZAR,17378,12473
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,CHINCHINA,317041,302438
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,FILADELFIA,11813,10964
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,GUARINOCITO,18835,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,KILOMETRO 41,6915,2800
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,LA DORADA,413357,325503
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,MANZANARES,18625,15511
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,MARMATO,20024,9928
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,MARQUETALIA,20491,17154
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,MARULANDA,1753,1697
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,NEIRA,38287,35627
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,PALESTINA,16528,14352
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,RIOSUCIO,56944,52344
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,RISARALDA,16617,11323
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,SALAMINA,31800,30912
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,SAMANA,16333,13498
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,SAN JOSE,6178,3528
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,SUPIA,62880,52223
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,VICTORIA,12915,11086
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JUNIO,VITERBO,55868,48083
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,AGUADAS,40193,37941
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,ANSERMA,58741,56999
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,ARAUCA,18192,16025
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,ARMA,5389,3772
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,BELALCAZAR,16087,11590
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,CHINCHINA,280347,266227
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,FILADELFIA,11499,10583
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,GUARINOCITO,18815,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,KILOMETRO 41,7428,2955
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,LA DORADA,360211,288348
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,MANZANARES,21646,18023
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,MARMATO,20994,10433
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,MARQUETALIA,18404,15558
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,MARULANDA,1624,1580
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,NEIRA,38390,36205
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,PALESTINA,18323,15702
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,RIOSUCIO,60514,55867
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,RISARALDA,18345,12421
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,SALAMINA,30219,29285
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,SAMANA,18209,15153
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,SAN JOSE,6329,3489
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,SUPIA,68809,56372
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,VICTORIA,13747,11849
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,JULIO,VITERBO,51300,43665
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,AGUADAS,44127,41648
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,ANSERMA,70861,68952
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,ARAUCA,19967,17648
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,ARMA,5614,3799
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,BELALCAZAR,18513,13385
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,CHINCHINA,338480,324398
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,FILADELFIA,11888,11031
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,GUARINOCITO,18481,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,KILOMETRO 41,8143,3347
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,LA DORADA,407610,336372
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,MANZANARES,20803,17028
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,MARMATO,19320,9441
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,MARQUETALIA,18395,15527
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,MARULANDA,2147,2074
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,NEIRA,41916,39612
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,PALESTINA,19481,16257
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,RIOSUCIO,65210,60325
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,RISARALDA,17531,12104
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,SALAMINA,34043,33286
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,SAMANA,19020,15749
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,SAN JOSE,6311,3758
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,SUPIA,70249,58447
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,VICTORIA,15012,12871
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,AGOSTO,VITERBO,59292,49926
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,AGUADAS,40993,38715
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,ANSERMA,68684,66485
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,ARAUCA,20629,18323
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,ARMA,5548,4001
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,BELALCAZAR,17194,12671
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,CHINCHINA,336010,319766
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,FILADELFIA,11920,11090
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,GUARINOCITO,17618,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,KILOMETRO 41,8711,3512
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,LA DORADA,399666,318046
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,MANZANARES,21929,18246
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,MARMATO,20303,9865
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,MARQUETALIA,19127,16008
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,MARULANDA,2026,1958
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,NEIRA,40865,38407
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,PALESTINA,20580,17025
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,RIOSUCIO,67666,62419
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,RISARALDA,19391,13204
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,SALAMINA,32405,31754
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,SAMANA,19206,15997
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,SAN JOSE,6565,3967
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,SUPIA,75661,61574
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,VICTORIA,13684,11718
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,SEPTIEMBRE,VITERBO,61866,52730
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,AGUADAS,43385,40915
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,ANSERMA,67972,65757
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,ARAUCA,18772,16391
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,ARMA,5662,4084
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,BELALCAZAR,17802,12996
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,CHINCHINA,304470,291913
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,FILADELFIA,13447,12500
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,GUARINOCITO,20091,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,KILOMETRO 41,7490,3078
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,LA DORADA,410451,329046
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,MANZANARES,23505,19304
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,MARMATO,22613,10835
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,MARQUETALIA,21228,17811
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,MARULANDA,2325,2282
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,NEIRA,44620,42275
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,PALESTINA,18741,15406
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,RIOSUCIO,66366,61232
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,RISARALDA,19830,13300
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,SALAMINA,33927,33158
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,SAMANA,21567,17956
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,SAN JOSE,6340,3551
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,SUPIA,68158,56315
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,VICTORIA,13797,11871
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,OCTUBRE,VITERBO,58214,49045
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,AGUADAS,39736,37245
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,ANSERMA,65601,63468
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,ARAUCA,19866,17507
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,ARMA,6055,4315
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,BELALCAZAR,19071,13608
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,CHINCHINA,297529,285684
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,FILADELFIA,12798,11875
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,GUARINOCITO,19140,0
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,KILOMETRO 41,8022,3188
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,LA DORADA,388270,317096
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,MANZANARES,21770,17879
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,MARMATO,21635,10403
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,MARQUETALIA,19733,16770
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,MARULANDA,2380,2325
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,NEIRA,43166,40801
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,PALESTINA,19564,16231
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,RIOSUCIO,64235,59656
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,RISARALDA,18840,12736
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,SALAMINA,33895,32986
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,SAMANA,17748,14901
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,SAN JOSE,6496,3575
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,SUPIA,73269,61169
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,VICTORIA,13901,12141
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,NOVIEMBRE,VITERBO,55024,46077
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,DICIEMBRE,AGUADAS,46569,44756
890.803.239-9,Empresa de Obras Sanitarias de Caldas - Empocaldas S.A E.S.P,2020,DICIEMBRE,ANSERMA,64253,62041
